'src_bytes',service','dst_bytes','flag','diff_srv_rate','same_srv_rate','dst_host_srv_count','dst_host_same_srv_rate',,,,'src_bytes','service',dst_bytes','flag','diff_srv_rate','same_srv_rate','dst_host_srv_count','dst_host_same_srv_rate'
54,private,52,SF,0,1,255,1,,,,,,,,,,,
0,http_443,0,REJ,0.07,0.02,2,0.01,,,,,,,,,,,
0,ftp,0,RSTO,0.08,0.04,7,0.03,,,,,,,,,,,
64,ecr_i,0,SF,0,1,1,0,,,,,,,,,,,
45,domain_u,132,SF,0,1,254,1,,,,,,,,,,,
0,telnet,15,SF,0,1,14,0.05,,,,,,,,,,,
203,http,670,SF,0,1,255,1,,,,,,,,,,,
288,http,1010,SF,0,1,255,1,,,,,,,,,,,
45,private,45,SF,0,1,254,1,,,,,,,,,,,
305,http,1015,SF,0,1,255,1,,,,,,,,,,,
226,http,8825,SF,0,1,255,1,,,,,,,,,,,
16787,ftp_data,0,SF,0,1,53,0.27,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
1439,smtp,328,SF,0,1,116,0.56,,,,,,,,,,,
160,ftp,595,SF,0,1,92,0.36,,,,,,,,,,,
930,ftp_data,0,SF,0,1,19,0.18,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
247,http,3331,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.09,0.04,7,0.03,,,,,,,,,,,
0,klogin,0,S0,0.06,0.13,20,0.08,,,,,,,,,,,
52,private,49,SF,0,1,255,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
740,ftp_data,0,SF,0,1,50,0.13,,,,,,,,,,,
44,domain_u,44,SF,0,1,72,0.55,,,,,,,,,,,
0,private,0,REJ,0.08,0.02,5,0.02,,,,,,,,,,,
0,telnet,0,S0,0,1,255,1,,,,,,,,,,,
0,pop_2,0,REJ,0.06,0.05,14,0.05,,,,,,,,,,,
296,http,1342,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.07,18,0.07,,,,,,,,,,,
0,telnet,15,SF,0,1,40,0.16,,,,,,,,,,,
0,telnet,44,S3,0,1,125,0.49,,,,,,,,,,,
285,http,10216,SF,0,1,255,1,,,,,,,,,,,
2190,smtp,331,SF,0,1,187,0.68,,,,,,,,,,,
317,http,6057,SF,0,1,255,1,,,,,,,,,,,
182,http,14976,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.08,0.05,8,0.03,,,,,,,,,,,
304,http,1380,SF,0,1,123,0.48,,,,,,,,,,,
0,telnet,44,SF,0,1,165,0.65,,,,,,,,,,,
0,private,0,S0,0.07,0.02,2,0.01,,,,,,,,,,,
199,http,5200,SF,0,1,255,1,,,,,,,,,,,
762,smtp,332,SF,0,1,157,0.8,,,,,,,,,,,
0,imap4,0,S0,0.06,0.13,20,0.08,,,,,,,,,,,
43,domain_u,132,SF,0.01,0.99,254,1,,,,,,,,,,,
0,other,0,S0,1,0,1,0,,,,,,,,,,,
0,private,0,S0,0.1,0.01,1,0,,,,,,,,,,,
313,http,368,SF,0,1,255,1,,,,,,,,,,,
0,pop_3,0,REJ,1,0.25,36,0.12,,,,,,,,,,,
0,login,0,RSTO,0.06,0.01,1,0,,,,,,,,,,,
313,http,3037,SF,0,1,255,1,,,,,,,,,,,
221,http,1528,SF,0,1,255,1,,,,,,,,,,,
5363,smtp,336,SF,0,1,209,0.74,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
229,http,4039,SF,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,0,1,9,0.04,,,,,,,,,,,
28,pop_3,93,SF,0,1,241,0.95,,,,,,,,,,,
331,http,14665,SF,0,1,201,1,,,,,,,,,,,
18,eco_i,0,SF,0,1,90,1,,,,,,,,,,,
42,domain_u,42,SF,0,1,248,0.97,,,,,,,,,,,
93184,http,0,RSTR,0,1,227,0.89,,,,,,,,,,,
0,smtp,83,SF,0,1,200,0.78,,,,,,,,,,,
46,private,0,SF,0,1,255,1,,,,,,,,,,,
123,telnet,177,RSTO,0,1,2,0.01,,,,,,,,,,,
0,netbios_dgm,0,REJ,0.07,0.02,4,0.02,,,,,,,,,,,
0,private,0,REJ,1,0,1,0,,,,,,,,,,,
288,http,18921,SF,0,1,255,1,,,,,,,,,,,
2191,ftp_data,0,SF,0,1,85,0.34,,,,,,,,,,,
0,private,0,REJ,0.06,0,1,0,,,,,,,,,,,
233,http,308,SF,0,1,255,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
229,http,1405,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.08,0.04,10,0.04,,,,,,,,,,,
0,private,0,S0,0.1,0.02,3,0.01,,,,,,,,,,,
215,http,10587,SF,0,1,255,1,,,,,,,,,,,
173,http,5580,SF,0,1,249,1,,,,,,,,,,,
0,http,0,S0,0,1,255,1,,,,,,,,,,,
252,http,1329,SF,0,1,255,1,,,,,,,,,,,
0,efs,0,REJ,0.06,0.12,16,0.06,,,,,,,,,,,
1,other,1,SF,1,0.01,1,0,,,,,,,,,,,
77344,http,0,RSTR,0,1,253,0.99,,,,,,,,,,,
2599,smtp,293,SF,0,1,113,0.44,,,,,,,,,,,
0,uucp_path,0,S0,0.07,0.02,4,0.02,,,,,,,,,,,
249,http,942,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.07,0.14,19,0.07,,,,,,,,,,,
26,pop_3,93,SF,0,1,35,0.97,,,,,,,,,,,
40,private,0,SF,0,1,255,1,,,,,,,,,,,
207,http,332,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.06,13,0.05,,,,,,,,,,,
0,private,0,REJ,0.06,0.03,7,0.03,,,,,,,,,,,
234,http,15117,SF,0,1,255,1,,,,,,,,,,,
0,smtp,83,SF,0,1,187,0.72,,,,,,,,,,,
0,telnet,44,S3,0,1,83,0.33,,,,,,,,,,,
400,http,6954,SF,0,1,255,1,,,,,,,,,,,
273,http,429,SF,0,1,239,1,,,,,,,,,,,
1,private,1,SF,0.96,0.01,1,0,,,,,,,,,,,
255,http,33119,SF,0,1,201,0.79,,,,,,,,,,,
307,http,2425,SF,0,1,255,1,,,,,,,,,,,
0,supdup,0,REJ,0.06,0.07,20,0.08,,,,,,,,,,,
1620,smtp,392,SF,0,1,54,0.24,,,,,,,,,,,
18,eco_i,0,SF,0,1,38,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.02,3,0.01,,,,,,,,,,,
296,http,1832,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.02,3,0.01,,,,,,,,,,,
356,http,398,SF,0,1,255,1,,,,,,,,,,,
111,urp_i,0,SF,1,0.5,10,0.04,,,,,,,,,,,
185,http,9066,SF,0,1,221,0.87,,,,,,,,,,,
32,pop_3,93,SF,0,1,212,0.83,,,,,,,,,,,
309,http,5453,SF,0,1,255,1,,,,,,,,,,,
28,pop_3,93,SF,0,1,13,1,,,,,,,,,,,
350,http,4624,SF,0,1,255,1,,,,,,,,,,,
0,finger,0,RSTO,0.06,0.07,17,0.07,,,,,,,,,,,
0,private,0,REJ,0.07,0.1,11,0.04,,,,,,,,,,,
216,http,831,SF,0,1,255,1,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,19,1,,,,,,,,,,,
235,http,4097,SF,0,1,255,1,,,,,,,,,,,
1,private,1,SF,0.69,0.01,1,0,,,,,,,,,,,
242,http,2817,SF,0,1,5,1,,,,,,,,,,,
12,ftp_data,0,SF,0,1,11,1,,,,,,,,,,,
0,private,0,RSTR,0,1,1,0,,,,,,,,,,,
223,http,1214,SF,0,1,255,1,,,,,,,,,,,
59424,http,0,RSTR,0,1,253,0.99,,,,,,,,,,,
44,domain_u,44,SF,0,1,255,1,,,,,,,,,,,
0,telnet,0,S0,0.06,0.11,16,0.06,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
218,http,1432,SF,0,1,255,1,,,,,,,,,,,
0,domain,0,REJ,0.07,0,1,0,,,,,,,,,,,
26,ftp,157,SF,0,1,31,0.53,,,,,,,,,,,
12,ftp_data,0,SF,0,1,13,0.83,,,,,,,,,,,
184,http,534,SF,0,1,255,1,,,,,,,,,,,
0,telnet,0,RSTO,0.07,0,1,0,,,,,,,,,,,
0,telnet,15,RSTO,0,1,89,0.33,,,,,,,,,,,
0,telnet,15,RSTO,0,1,16,0.06,,,,,,,,,,,
1,other,0,SF,0.45,0.05,1,0,,,,,,,,,,,
0,telnet,44,SF,0,1,163,0.64,,,,,,,,,,,
105,private,0,SF,0,1,255,1,,,,,,,,,,,
0,imap4,0,REJ,0,1,12,0.27,,,,,,,,,,,
322,http,1024,SF,0,1,255,1,,,,,,,,,,,
346,http,468,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.05,6,0.02,,,,,,,,,,,
160,ftp,595,SF,0,1,107,0.42,,,,,,,,,,,
0,private,0,REJ,0.07,0.05,11,0.04,,,,,,,,,,,
0,ldap,0,S0,0.19,0.02,1,0,,,,,,,,,,,
1167,smtp,404,SF,0,1,1,0,,,,,,,,,,,
1,private,74,SF,0.21,0.57,8,0.03,,,,,,,,,,,
71104,http,0,RSTR,0,1,244,0.96,,,,,,,,,,,
201,http,999,SF,0,1,255,1,,,,,,,,,,,
297,http,278,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.12,13,0.05,,,,,,,,,,,
2599,smtp,293,SF,0.5,0.75,246,0.96,,,,,,,,,,,
0,uucp_path,0,S0,0.05,0.07,20,0.08,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,26,1,,,,,,,,,,,
245,http,1627,SF,0,1,255,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,30,0.97,,,,,,,,,,,
0,private,0,REJ,0.07,0.02,5,0.02,,,,,,,,,,,
294,http,2612,SF,0,1,255,1,,,,,,,,,,,
36,pop_3,236,SF,0,1,2,0.01,,,,,,,,,,,
43,private,0,SF,0,1,255,1,,,,,,,,,,,
1,private,0,SF,0.14,0.14,3,0.01,,,,,,,,,,,
210,http,1909,SF,0,1,255,1,,,,,,,,,,,
32120,http,1460,RSTR,0,1,241,0.95,,,,,,,,,,,
236,http,398,SF,0,1,255,1,,,,,,,,,,,
2575,smtp,327,SF,0,1,166,0.73,,,,,,,,,,,
367,http,588,SF,0,1,255,1,,,,,,,,,,,
52,private,53,SF,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
751,smtp,370,SF,0,1,174,0.81,,,,,,,,,,,
53,private,50,SF,0,1,255,1,,,,,,,,,,,
196,http,1352,SF,0,1,255,1,,,,,,,,,,,
0,sunrpc,0,S0,0.05,0.07,11,0.04,,,,,,,,,,,
54,private,50,SF,0,1,255,1,,,,,,,,,,,
298,http,321,SF,0,1,255,1,,,,,,,,,,,
45,domain_u,45,SF,0,1,200,0.78,,,,,,,,,,,
74024,http,0,RSTR,0,1,242,0.99,,,,,,,,,,,
4024,smtp,405,SF,0,1,152,0.8,,,,,,,,,,,
45,domain_u,128,SF,0.02,0.99,253,0.99,,,,,,,,,,,
0,private,0,S0,0.07,0.07,17,0.07,,,,,,,,,,,
105,private,147,SF,0.67,0.67,252,0.99,,,,,,,,,,,
0,private,0,REJ,0.06,0.14,18,0.07,,,,,,,,,,,
32,pop_3,93,SF,0,1,250,0.98,,,,,,,,,,,
20,eco_i,0,SF,0,1,105,1,,,,,,,,,,,
0,private,0,S0,0.06,0.07,18,0.07,,,,,,,,,,,
0,private,0,REJ,0.06,0.07,16,0.06,,,,,,,,,,,
1100,smtp,331,SF,0,1,176,0.77,,,,,,,,,,,
0,bgp,0,S0,0.06,0.03,9,0.04,,,,,,,,,,,
2599,smtp,293,SF,0,1,246,0.96,,,,,,,,,,,
0,private,0,REJ,0.06,0.04,9,0.04,,,,,,,,,,,
18,eco_i,0,SF,0,1,13,1,,,,,,,,,,,
0,private,0,S0,0.09,0.05,8,0.03,,,,,,,,,,,
105,private,0,SF,0,1,251,0.98,,,,,,,,,,,
160,ftp,597,SF,0.67,0.33,1,0,,,,,,,,,,,
0,telnet,44,SF,0,1,114,0.45,,,,,,,,,,,
296,http,430,SF,0,1,255,1,,,,,,,,,,,
0,ctf,0,REJ,0.06,0.02,5,0.02,,,,,,,,,,,
216,http,1856,SF,0,1,255,1,,,,,,,,,,,
234,http,2593,SF,0,1,255,1,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,7,0.88,,,,,,,,,,,
160,ftp,597,SF,0,1,96,0.38,,,,,,,,,,,
0,imap4,44,RSTO,1,0.5,35,0.14,,,,,,,,,,,
0,private,0,REJ,0.06,0.05,14,0.05,,,,,,,,,,,
245,http,4368,SF,0,1,255,1,,,,,,,,,,,
0,sunrpc,0,REJ,0.8,0.2,8,0.03,,,,,,,,,,,
0,pop_3,36,RSTO,1,0.33,59,0.25,,,,,,,,,,,
326,http,1511,SF,0,1,255,1,,,,,,,,,,,
334,http,1418,SF,0,1,255,1,,,,,,,,,,,
243,http,5381,SF,0,1,255,1,,,,,,,,,,,
128,telnet,174,SF,0,1,254,1,,,,,,,,,,,
283,http,4768,SF,0,1,255,1,,,,,,,,,,,
54,private,51,SF,0,1,254,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.06,0.11,15,0.06,,,,,,,,,,,
127,telnet,174,SF,0,1,193,0.76,,,,,,,,,,,
990,smtp,336,SF,0,1,186,0.79,,,,,,,,,,,
0,telnet,48,SF,0,1,95,0.5,,,,,,,,,,,
0,ftp_data,0,REJ,0.07,0.03,8,0.03,,,,,,,,,,,
0,telnet,44,SF,0,1,79,0.31,,,,,,,,,,,
46,private,0,SF,0,1,255,1,,,,,,,,,,,
0,telnet,44,S3,0,1,120,0.47,,,,,,,,,,,
0,telnet,0,S0,0,1,19,0.61,,,,,,,,,,,
0,efs,0,REJ,0.06,0.06,8,0.03,,,,,,,,,,,
252,http,1585,SF,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
209,http,1994,SF,0,1,255,1,,,,,,,,,,,
87164,http,0,RSTR,0,1,232,0.99,,,,,,,,,,,
0,auth,0,S0,0.09,0.02,4,0.02,,,,,,,,,,,
0,private,0,REJ,0.05,0.15,18,0.07,,,,,,,,,,,
323,http,188,SF,0,1,251,1,,,,,,,,,,,
315,http,327,SF,0,1,249,1,,,,,,,,,,,
49,private,49,SF,0,1,254,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
0,telnet,15,RSTO,0,1,83,0.33,,,,,,,,,,,
0,private,0,REJ,0.06,0.01,3,0.01,,,,,,,,,,,
0,name,0,REJ,0.07,0.03,3,0.01,,,,,,,,,,,
280,http,2022,SF,0,1,255,1,,,,,,,,,,,
0,http,0,S0,0,1,244,0.96,,,,,,,,,,,
1,private,1,SF,0.85,0.01,1,0,,,,,,,,,,,
0,private,0,S0,0.06,0.06,8,0.03,,,,,,,,,,,
230,http,480,SF,0,1,255,1,,,,,,,,,,,
30,pop_3,93,SF,0,1,218,0.85,,,,,,,,,,,
261,http,437,SF,0,1,245,1,,,,,,,,,,,
322,http,276,SF,0,1,255,1,,,,,,,,,,,
0,http,0,S0,0,1,245,0.96,,,,,,,,,,,
1196,smtp,327,SF,1,0.5,5,0.5,,,,,,,,,,,
283,http,369,SF,0,1,203,1,,,,,,,,,,,
54540,http,8314,SF,0,1,255,1,,,,,,,,,,,
312,http,2908,SF,0,1,241,1,,,,,,,,,,,
34,domain_u,34,SF,0,1,250,0.98,,,,,,,,,,,
105,private,146,SF,0,1,193,1,,,,,,,,,,,
158,ftp,595,SF,0,1,9,0.82,,,,,,,,,,,
105,private,146,SF,0,1,65,1,,,,,,,,,,,
0,imap4,44,RSTO,1,0.5,48,0.19,,,,,,,,,,,
234,http,410,SF,0,1,255,1,,,,,,,,,,,
44,domain_u,44,SF,0,1,254,1,,,,,,,,,,,
242,http,3022,SF,0,1,251,1,,,,,,,,,,,
1215,smtp,333,SF,0,1,51,0.45,,,,,,,,,,,
0,pop_3,0,S0,0,1,64,0.33,,,,,,,,,,,
30,pop_3,217,SF,0,1,3,0.12,,,,,,,,,,,
232,http,11079,SF,0,1,255,1,,,,,,,,,,,
0,ftp_data,0,REJ,0.07,0.06,13,0.05,,,,,,,,,,,
0,netbios_dgm,0,S0,0.06,0.02,2,0.01,,,,,,,,,,,
0,sunrpc,0,S0,0.1,0.1,14,0.05,,,,,,,,,,,
0,private,0,REJ,0.07,0.02,5,0.02,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
160,ftp,599,SF,0,1,42,0.16,,,,,,,,,,,
0,telnet,44,SF,0,1,229,0.9,,,,,,,,,,,
204,http,356,SF,0,1,106,1,,,,,,,,,,,
0,smtp,0,REJ,0,1,177,0.68,,,,,,,,,,,
43,domain_u,43,SF,0,1,239,0.94,,,,,,,,,,,
105,private,147,SF,0,1,255,1,,,,,,,,,,,
238,http,4768,SF,0,1,255,1,,,,,,,,,,,
8,eco_i,0,SF,0,1,100,1,,,,,,,,,,,
24,telnet,1254,SF,0.75,0.5,86,0.34,,,,,,,,,,,
1713,telnet,18570,SF,0,1,32,0.04,,,,,,,,,,,
274,http,294,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.04,11,0.04,,,,,,,,,,,
42,domain_u,0,SF,0,1,233,0.52,,,,,,,,,,,
1,private,1,SF,0.65,0.05,1,0,,,,,,,,,,,
54540,http,8314,SF,0,1,248,0.97,,,,,,,,,,,
1,private,1,SF,0.63,0.05,1,0,,,,,,,,,,,
0,private,0,REJ,0.06,0.06,18,0.07,,,,,,,,,,,
56504,http,0,RSTR,0,1,243,0.95,,,,,,,,,,,
0,private,0,REJ,0.06,0.09,19,0.07,,,,,,,,,,,
165,http,2631,SF,0,1,255,1,,,,,,,,,,,
214,http,1308,SF,0,1,196,1,,,,,,,,,,,
0,private,0,S0,0.09,0.01,2,0.01,,,,,,,,,,,
319,http,3611,SF,0,1,255,1,,,,,,,,,,,
0,vmnet,0,REJ,0.06,0.11,15,0.06,,,,,,,,,,,
207,http,7303,SF,0,1,255,1,,,,,,,,,,,
0,pop_3,0,REJ,1,0.33,64,0.25,,,,,,,,,,,
8,finger,136,SF,0,1,15,0.1,,,,,,,,,,,
312,http,17049,SF,0,1,255,1,,,,,,,,,,,
44,domain_u,129,SF,0,1,255,1,,,,,,,,,,,
214,http,38117,SF,0,1,255,1,,,,,,,,,,,
0,telnet,0,REJ,0,1,79,0.33,,,,,,,,,,,
199,http,12884,SF,0,1,48,1,,,,,,,,,,,
339,http,6086,SF,0,1,255,1,,,,,,,,,,,
45,domain_u,45,SF,0,1,224,0.88,,,,,,,,,,,
0,private,0,REJ,0.06,0.06,17,0.07,,,,,,,,,,,
242,http,4209,SF,0,1,254,1,,,,,,,,,,,
306,http,933,SF,0,1,255,1,,,,,,,,,,,
338,http,331,SF,0,1,255,1,,,,,,,,,,,
124,telnet,174,SF,0,1,137,0.54,,,,,,,,,,,
0,echo,0,RSTO,0.06,0.14,19,0.07,,,,,,,,,,,
0,private,0,REJ,0.06,0.02,2,0.01,,,,,,,,,,,
0,login,0,RSTO,0.06,0.07,10,0.04,,,,,,,,,,,
687,ftp_data,0,SF,0,1,12,0.1,,,,,,,,,,,
329,http,468,SF,0,1,255,1,,,,,,,,,,,
357,http,1689,SF,0,1,255,1,,,,,,,,,,,
217,http,10490,SF,0,1,255,1,,,,,,,,,,,
54540,http,8314,SF,0,1,255,1,,,,,,,,,,,
105,private,146,SF,0,1,253,0.99,,,,,,,,,,,
0,private,0,REJ,0.07,0.01,3,0.01,,,,,,,,,,,
274,http,1479,SF,0,1,255,1,,,,,,,,,,,
160,ftp,597,SF,0,1,78,0.48,,,,,,,,,,,
0,private,0,REJ,0.06,0,1,0,,,,,,,,,,,
60064,http,0,RSTR,0,1,255,1,,,,,,,,,,,
288,http,326,SF,0,1,255,1,,,,,,,,,,,
0,http,0,S0,0,1,254,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.01,2,0.01,,,,,,,,,,,
54540,http,8314,SF,0,1,254,1,,,,,,,,,,,
6,uucp,0,SF,1,0.12,1,0,,,,,,,,,,,
3166,smtp,382,SF,0,1,247,0.97,,,,,,,,,,,
306,http,277,SF,0,1,255,1,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,1,0.25,,,,,,,,,,,
8,eco_i,0,SF,0,1,21,1,,,,,,,,,,,
2599,smtp,293,SF,0,1,167,0.65,,,,,,,,,,,
45,domain_u,131,SF,0,1,254,1,,,,,,,,,,,
0,private,0,REJ,1,0,1,0,,,,,,,,,,,
0,private,0,REJ,0.06,0.07,20,0.08,,,,,,,,,,,
0,private,0,REJ,0.05,0.11,15,0.06,,,,,,,,,,,
9849,ftp_data,0,SF,0,1,113,0.13,,,,,,,,,,,
285,http,18259,SF,0,1,255,1,,,,,,,,,,,
56504,http,0,RSTR,0,1,255,1,,,,,,,,,,,
12,ftp_data,0,SF,0,1,29,1,,,,,,,,,,,
280,http,4995,SF,0,1,255,1,,,,,,,,,,,
319,http,396,SF,0,1,255,1,,,,,,,,,,,
2599,smtp,293,SF,0,1,157,0.62,,,,,,,,,,,
54540,http,8314,SF,0,1,229,0.9,,,,,,,,,,,
42,domain_u,42,SF,0,1,251,0.98,,,,,,,,,,,
338,http,4484,SF,0,1,255,1,,,,,,,,,,,
212,http,703,SF,0,1,255,1,,,,,,,,,,,
32,pop_3,93,SF,0,1,193,0.76,,,,,,,,,,,
0,smtp,85,SF,0,1,144,0.86,,,,,,,,,,,
30,pop_3,93,SF,0,1,224,0.88,,,,,,,,,,,
0,private,0,REJ,1,0,1,0,,,,,,,,,,,
0,private,0,S0,0.06,0.05,13,0.05,,,,,,,,,,,
0,private,0,S0,0.06,0.13,19,0.07,,,,,,,,,,,
44,domain_u,115,SF,0,1,253,0.99,,,,,,,,,,,
237,http,2692,SF,0,1,255,1,,,,,,,,,,,
508,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.07,0.06,15,0.06,,,,,,,,,,,
378,http,909,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.08,0.09,19,0.07,,,,,,,,,,,
1373,smtp,332,SF,1,0.5,67,0.26,,,,,,,,,,,
0,iso_tsap,0,REJ,0.06,0.06,12,0.05,,,,,,,,,,,
311,http,3729,SF,0,1,255,1,,,,,,,,,,,
198,http,440,SF,0,1,255,1,,,,,,,,,,,
45,domain_u,45,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.09,0.04,7,0.03,,,,,,,,,,,
0,private,0,REJ,0.07,0.05,5,0.02,,,,,,,,,,,
0,private,0,REJ,0.06,0.01,1,0,,,,,,,,,,,
2599,smtp,293,SF,0,1,235,0.92,,,,,,,,,,,
0,private,0,REJ,0.07,0.12,14,0.05,,,,,,,,,,,
0,telnet,0,REJ,1,0.25,91,0.29,,,,,,,,,,,
0,courier,0,REJ,0.06,0.06,7,0.03,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
160,ftp,597,SF,0,1,111,0.44,,,,,,,,,,,
43,private,0,SF,0,1,253,0.99,,,,,,,,,,,
232,http,419,SF,0,1,255,1,,,,,,,,,,,
2599,smtp,293,SF,0,1,173,0.68,,,,,,,,,,,
323,http,883,SF,0,1,255,1,,,,,,,,,,,
738,ftp_data,0,SF,0,1,65,0.08,,,,,,,,,,,
218,http,910,SF,0,1,255,1,,,,,,,,,,,
280,http,3275,SF,0,1,255,1,,,,,,,,,,,
215,http,9412,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.05,11,0.04,,,,,,,,,,,
53,private,55,SF,0,1,255,1,,,,,,,,,,,
0,nntp,0,S0,0.11,0.01,2,0.01,,,,,,,,,,,
307,http,2698,SF,0,1,234,0.92,,,,,,,,,,,
0,private,0,REJ,0.06,0.07,14,0.05,,,,,,,,,,,
0,private,0,REJ,0.06,0.07,17,0.07,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
0,link,0,REJ,0.06,0.07,19,0.07,,,,,,,,,,,
161,http,10743,SF,0,1,255,1,,,,,,,,,,,
1,private,26,SF,0.11,0.89,22,0.09,,,,,,,,,,,
0,pop_3,36,RSTO,1,0.33,59,0.24,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,179,0.7,,,,,,,,,,,
0,time,4,SF,0,1,1,1,,,,,,,,,,,
42,domain_u,42,SF,0,1,255,1,,,,,,,,,,,
650,smtp,325,SF,0,1,139,0.55,,,,,,,,,,,
0,private,0,S0,0.06,0.08,17,0.07,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,212,0.83,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
246,http,20233,SF,0,1,241,1,,,,,,,,,,,
0,telnet,0,S0,0,1,86,0.34,,,,,,,,,,,
32,pop_3,93,SF,0,1,229,0.9,,,,,,,,,,,
45,domain_u,45,SF,0,1,254,1,,,,,,,,,,,
262,http,9284,SF,0,1,249,1,,,,,,,,,,,
0,telnet,15,SF,0,1,10,0.04,,,,,,,,,,,
0,private,0,REJ,0.07,0.15,16,0.06,,,,,,,,,,,
28,pop_3,93,SF,0,1,245,0.96,,,,,,,,,,,
0,private,0,REJ,0.06,0.02,3,0.01,,,,,,,,,,,
4753,ftp_data,0,SF,0,1,77,0.3,,,,,,,,,,,
20,eco_i,0,SF,0,1,110,1,,,,,,,,,,,
105,private,147,SF,0,1,21,1,,,,,,,,,,,
0,exec,0,S0,0.07,0.03,4,0.02,,,,,,,,,,,
235,http,366,SF,0,1,252,1,,,,,,,,,,,
307,http,2150,SF,0,1,255,1,,,,,,,,,,,
0,http,0,REJ,0.1,0.95,20,0.08,,,,,,,,,,,
162,ftp,599,SF,0,1,16,0.06,,,,,,,,,,,
30,pop_3,93,SF,0,1,226,0.89,,,,,,,,,,,
54540,http,8314,SF,0,1,255,1,,,,,,,,,,,
1907,smtp,401,SF,0,1,11,0.04,,,,,,,,,,,
0,telnet,44,SF,0,1,232,0.91,,,,,,,,,,,
0,finger,0,S0,0.09,0.09,3,0.01,,,,,,,,,,,
78162,http,174,SF,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
0,telnet,44,SF,0,1,178,0.7,,,,,,,,,,,
203,http,18280,SF,0,1,255,1,,,,,,,,,,,
0,pop_3,0,REJ,1,0.5,9,0.03,,,,,,,,,,,
54,private,57,SF,0,1,255,1,,,,,,,,,,,
130,telnet,174,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.01,2,0.01,,,,,,,,,,,
0,http,0,S0,0,1,245,0.96,,,,,,,,,,,
0,telnet,0,S0,0.12,0.21,64,0.25,,,,,,,,,,,
289,http,6163,SF,0,1,255,1,,,,,,,,,,,
1480,ecr_i,0,SF,0,1,9,1,,,,,,,,,,,
227,http,3231,SF,0,1,238,1,,,,,,,,,,,
0,nntp,0,RSTO,0.07,0.01,1,0,,,,,,,,,,,
125,telnet,188,RSTO,0,1,254,1,,,,,,,,,,,
224,http,2616,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,1,0,1,0,,,,,,,,,,,
0,pop_3,0,REJ,1,0.33,8,0.03,,,,,,,,,,,
251,http,1928,SF,0,1,255,1,,,,,,,,,,,
722,smtp,284,SF,0,1,94,0.73,,,,,,,,,,,
54,private,57,SF,0,1,255,1,,,,,,,,,,,
32,pop_3,93,SF,0,1,184,0.72,,,,,,,,,,,
